order_id,date,time
9870,2015-06-15,12:15
9871,2015-06-15,12:19
9872,2015-06-15,12:22
9873,2015-06-15,12:22
9874,2015-06-15,12:29
9875,2015-06-15,12:34
9876,2015-06-15,12:48
9877,2015-06-15,12:49
9878,2015-06-15,13:05
9879,2015-06-15,13:05
9880,2015-06-15,13:07
9881,2015-06-15,13:18
9882,2015-06-15,13:26
9883,2015-06-15,13:33
9884,2015-06-15,13:43
9885,2015-06-15,13:43
9886,2015-06-15,14:01
9887,2015-06-15,14:58
9888,2015-06-15,15:35
9889,2015-06-15,15:41
9890,2015-06-15,15:46
9891,2015-06-15,15:50
9892,2015-06-15,15:53
9893,2015-06-15,16:06
9894,2015-06-15,16:06
9895,2015-06-15,16:16
9896,2015-06-15,16:16
9897,2015-06-15,16:34
9898,2015-06-15,16:44
9899,2015-06-15,16:44
9900,2015-06-15,16:48
9901,2015-06-15,16:53
9902,2015-06-15,16:55
9903,2015-06-15,17:06
9904,2015-06-15,17:23
9905,2015-06-15,17:26
9906,2015-06-15,17:28
9907,2015-06-15,17:29
9908,2015-06-15,17:32
9909,2015-06-15,17:51
9910,2015-06-15,17:53
9911,2015-06-15,17:57
9912,2015-06-15,18:02
9913,2015-06-15,18:06
9914,2015-06-15,18:14
9915,2015-06-15,18:14
9916,2015-06-15,18:31
9917,2015-06-15,18:31
9918,2015-06-15,18:37
9919,2015-06-15,18:48
9920,2015-06-15,18:51
9921,2015-06-15,19:07
9922,2015-06-15,19:18
9923,2015-06-15,19:29
9924,2015-06-15,19:52
9925,2015-06-15,20:09
9926,2015-06-15,20:32
9927,2015-06-15,20:38
9928,2015-06-15,20:49
9929,2015-06-15,20:55
9930,2015-06-15,21:10
9931,2015-06-15,21:24
9932,2015-06-15,21:46
9933,2015-06-15,21:46
9934,2015-06-15,21:50
9935,2015-06-15,21:56
9936,2015-06-15,22:54
9937,2015-06-16,11:16
9938,2015-06-16,11:30
9939,2015-06-16,12:01
9940,2015-06-16,12:10
9941,2015-06-16,12:15
9942,2015-06-16,12:15
9943,2015-06-16,12:35
9944,2015-06-16,12:39
9945,2015-06-16,12:52
9946,2015-06-16,13:02
9947,2015-06-16,13:03
9948,2015-06-16,13:10
9949,2015-06-16,13:10
9950,2015-06-16,13:20
9951,2015-06-16,13:29
9952,2015-06-16,13:38
9953,2015-06-16,13:59
9954,2015-06-16,14:01
9955,2015-06-16,14:08
9956,2015-06-16,15:07
9957,2015-06-16,15:21
9958,2015-06-16,16:25
9959,2015-06-16,16:34
9960,2015-06-16,16:44
9961,2015-06-16,16:49
9962,2015-06-16,17:09
9963,2015-06-16,17:12
9964,2015-06-16,17:19
9965,2015-06-16,17:25
9966,2015-06-16,17:27
9967,2015-06-16,17:48
9968,2015-06-16,17:53
9969,2015-06-16,18:03
9970,2015-06-16,18:06
9971,2015-06-16,18:07
9972,2015-06-16,18:12
9973,2015-06-16,18:52
9974,2015-06-16,18:53
9975,2015-06-16,19:00
9976,2015-06-16,19:02
9977,2015-06-16,19:08
9978,2015-06-16,19:17
9979,2015-06-16,19:17
9980,2015-06-16,19:26
9981,2015-06-16,19:50
9982,2015-06-16,19:50
9983,2015-06-16,19:56
9984,2015-06-16,20:07
9985,2015-06-16,20:24
9986,2015-06-16,20:54
9987,2015-06-16,21:42
9988,2015-06-16,22:17
9989,2015-06-16,22:25
9990,2015-06-16,22:38
9991,2015-06-17,10:52
9992,2015-06-17,11:18
9993,2015-06-17,11:25
9994,2015-06-17,11:31
9995,2015-06-17,11:43
9996,2015-06-17,11:48
9997,2015-06-17,11:53
9998,2015-06-17,12:00
9999,2015-06-17,12:05
10000,2015-06-17,12:18
10001,2015-06-17,12:36
10002,2015-06-17,12:39
10003,2015-06-17,12:42
10004,2015-06-17,12:44
10005,2015-06-17,12:45
10006,2015-06-17,12:46
10007,2015-06-17,12:57
10008,2015-06-17,13:33
10009,2015-06-17,13:58
10010,2015-06-17,14:03
10011,2015-06-17,14:08
10012,2015-06-17,14:10
10013,2015-06-17,14:35
10014,2015-06-17,14:41
10015,2015-06-17,14:41
10016,2015-06-17,15:15
10017,2015-06-17,15:18
10018,2015-06-17,15:37
10019,2015-06-17,15:42
10020,2015-06-17,15:44
10021,2015-06-17,15:45
10022,2015-06-17,16:16
10023,2015-06-17,16:18
10024,2015-06-17,16:56
10025,2015-06-17,16:57
10026,2015-06-17,17:10
10027,2015-06-17,17:13
10028,2015-06-17,17:19
10029,2015-06-17,17:38
10030,2015-06-17,17:55
10031,2015-06-17,17:59
10032,2015-06-17,18:17
10033,2015-06-17,18:26
10034,2015-06-17,18:48
10035,2015-06-17,18:55
10036,2015-06-17,18:59
10037,2015-06-17,19:03
10038,2015-06-17,19:09
10039,2015-06-17,19:36
10040,2015-06-17,20:42
10041,2015-06-17,21:02
10042,2015-06-17,21:07
10043,2015-06-17,21:22
10044,2015-06-17,21:52
10045,2015-06-18,11:24
10046,2015-06-18,11:29
10047,2015-06-18,11:41
10048,2015-06-18,11:48
10049,2015-06-18,11:50
10050,2015-06-18,11:51
10051,2015-06-18,12:02
10052,2015-06-18,12:09
10053,2015-06-18,12:09
10054,2015-06-18,12:13
10055,2015-06-18,12:21
10056,2015-06-18,12:50
10057,2015-06-18,12:51
10058,2015-06-18,12:59
10059,2015-06-18,13:08
10060,2015-06-18,13:09
10061,2015-06-18,13:17
10062,2015-06-18,13:28
10063,2015-06-18,13:32
10064,2015-06-18,13:36
10065,2015-06-18,13:42
10066,2015-06-18,13:49
10067,2015-06-18,13:50
10068,2015-06-18,14:02
10069,2015-06-18,14:16
10070,2015-06-18,14:46
10071,2015-06-18,14:48
10072,2015-06-18,15:20
10073,2015-06-18,15:22
10074,2015-06-18,15:48
10075,2015-06-18,16:03
10076,2015-06-18,16:07
10077,2015-06-18,16:09
10078,2015-06-18,16:15
10079,2015-06-18,16:21
10080,2015-06-18,16:24
10081,2015-06-18,16:30
10082,2015-06-18,16:56
10083,2015-06-18,17:09
10084,2015-06-18,17:34
10085,2015-06-18,17:44
10086,2015-06-18,18:06
10087,2015-06-18,18:08
10088,2015-06-18,18:19
10089,2015-06-18,18:20
10090,2015-06-18,18:21
10091,2015-06-18,18:26
10092,2015-06-18,18:52
10093,2015-06-18,19:08
10094,2015-06-18,19:18
10095,2015-06-18,19:27
10096,2015-06-18,19:34
10097,2015-06-18,19:35
10098,2015-06-18,19:48
10099,2015-06-18,20:13
10100,2015-06-18,21:48
10101,2015-06-19,11:30
10102,2015-06-19,11:55
10103,2015-06-19,12:06
10104,2015-06-19,12:09
10105,2015-06-19,12:15
10106,2015-06-19,12:20
10107,2015-06-19,12:26
10108,2015-06-19,12:30
10109,2015-06-19,12:30
10110,2015-06-19,12:31
10111,2015-06-19,12:33
10112,2015-06-19,12:42
10113,2015-06-19,12:42
10114,2015-06-19,12:45
10115,2015-06-19,13:08
10116,2015-06-19,13:28
10117,2015-06-19,13:35
10118,2015-06-19,13:37
10119,2015-06-19,13:38
10120,2015-06-19,13:40
10121,2015-06-19,13:45
10122,2015-06-19,14:05
10123,2015-06-19,14:15
10124,2015-06-19,14:22
10125,2015-06-19,14:24
10126,2015-06-19,14:43
10127,2015-06-19,14:47
10128,2015-06-19,14:51
10129,2015-06-19,14:58
10130,2015-06-19,15:22
10131,2015-06-19,15:28
10132,2015-06-19,15:39
10133,2015-06-19,15:41
10134,2015-06-19,16:01
10135,2015-06-19,16:02
10136,2015-06-19,16:11
10137,2015-06-19,16:33
10138,2015-06-19,16:43
10139,2015-06-19,16:49
10140,2015-06-19,16:54
10141,2015-06-19,17:18
10142,2015-06-19,17:26
10143,2015-06-19,17:31
10144,2015-06-19,17:40
10145,2015-06-19,17:40
10146,2015-06-19,18:03
10147,2015-06-19,18:15
10148,2015-06-19,18:34
10149,2015-06-19,18:54
10150,2015-06-19,19:02
10151,2015-06-19,19:08
10152,2015-06-19,19:19
10153,2015-06-19,19:49
10154,2015-06-19,19:52
10155,2015-06-19,20:04
10156,2015-06-19,20:27
10157,2015-06-19,20:34
10158,2015-06-19,20:37
10159,2015-06-19,20:45
10160,2015-06-19,20:46
10161,2015-06-19,20:47
10162,2015-06-19,20:58
10163,2015-06-19,21:04
10164,2015-06-19,21:05
10165,2015-06-19,21:12
10166,2015-06-19,21:19
10167,2015-06-19,21:27
10168,2015-06-19,21:32
10169,2015-06-19,21:32
10170,2015-06-19,21:46
10171,2015-06-19,22:04
10172,2015-06-19,22:26
10173,2015-06-19,22:29
10174,2015-06-19,22:53
10175,2015-06-20,11:32
10176,2015-06-20,11:45
10177,2015-06-20,11:53
10178,2015-06-20,12:07
10179,2015-06-20,12:18
10180,2015-06-20,12:25
10181,2015-06-20,12:27
10182,2015-06-20,12:30
10183,2015-06-20,12:36
10184,2015-06-20,13:23
10185,2015-06-20,13:35
10186,2015-06-20,13:35
10187,2015-06-20,14:11
10188,2015-06-20,14:27
10189,2015-06-20,14:58
10190,2015-06-20,15:32
10191,2015-06-20,15:48
10192,2015-06-20,15:54
10193,2015-06-20,16:23
10194,2015-06-20,16:28
10195,2015-06-20,16:53
10196,2015-06-20,16:56
10197,2015-06-20,17:00
10198,2015-06-20,17:03
10199,2015-06-20,17:23
10200,2015-06-20,17:28
10201,2015-06-20,17:37
10202,2015-06-20,18:10
10203,2015-06-20,18:17
10204,2015-06-20,18:19
10205,2015-06-20,18:33
10206,2015-06-20,18:44
10207,2015-06-20,18:52
10208,2015-06-20,19:31
10209,2015-06-20,19:50
10210,2015-06-20,20:01
10211,2015-06-20,20:09
10212,2015-06-20,20:19
10213,2015-06-20,20:21
10214,2015-06-20,20:24
10215,2015-06-20,20:28
10216,2015-06-20,21:07
10217,2015-06-20,21:27
10218,2015-06-20,21:35
10219,2015-06-20,22:09
10220,2015-06-20,22:34
10221,2015-06-20,22:35
10222,2015-06-20,23:02
10223,2015-06-21,11:31
10224,2015-06-21,11:52
10225,2015-06-21,12:13
10226,2015-06-21,12:22
10227,2015-06-21,12:40
10228,2015-06-21,13:00
10229,2015-06-21,13:11
10230,2015-06-21,13:19
10231,2015-06-21,13:36
10232,2015-06-21,13:40
10233,2015-06-21,13:50
10234,2015-06-21,14:07
10235,2015-06-21,14:22
10236,2015-06-21,14:22
10237,2015-06-21,14:23
10238,2015-06-21,14:26
10239,2015-06-21,14:28
10240,2015-06-21,14:30
10241,2015-06-21,14:44
10242,2015-06-21,14:56
10243,2015-06-21,15:10
10244,2015-06-21,15:15
10245,2015-06-21,15:29
10246,2015-06-21,16:25
10247,2015-06-21,16:35
10248,2015-06-21,16:51
10249,2015-06-21,16:57
10250,2015-06-21,17:19
10251,2015-06-21,17:30
10252,2015-06-21,17:41
10253,2015-06-21,18:00
10254,2015-06-21,18:18
10255,2015-06-21,18:20
10256,2015-06-21,18:21
10257,2015-06-21,18:29
10258,2015-06-21,18:33
10259,2015-06-21,18:44
10260,2015-06-21,18:48
10261,2015-06-21,19:16
10262,2015-06-21,19:16
10263,2015-06-21,19:31
10264,2015-06-21,19:45
10265,2015-06-21,20:09
10266,2015-06-21,20:15
10267,2015-06-21,20:47
10268,2015-06-21,20:56
10269,2015-06-21,21:00
10270,2015-06-21,21:19
10271,2015-06-21,21:22
10272,2015-06-21,21:24
10273,2015-06-21,22:08
10274,2015-06-22,11:42
10275,2015-06-22,11:49
10276,2015-06-22,11:58
10277,2015-06-22,12:25
10278,2015-06-22,12:28
10279,2015-06-22,12:38
10280,2015-06-22,12:43
10281,2015-06-22,12:48
10282,2015-06-22,12:48
10283,2015-06-22,12:57
10284,2015-06-22,13:02
10285,2015-06-22,13:04
10286,2015-06-22,13:10
10287,2015-06-22,13:15
10288,2015-06-22,13:20
10289,2015-06-22,13:27
10290,2015-06-22,13:34
10291,2015-06-22,14:09
10292,2015-06-22,14:12
10293,2015-06-22,14:22
10294,2015-06-22,15:22
10295,2015-06-22,15:34
10296,2015-06-22,15:42
10297,2015-06-22,15:46
10298,2015-06-22,15:57
10299,2015-06-22,16:08
10300,2015-06-22,16:19
10301,2015-06-22,16:41
10302,2015-06-22,16:51
10303,2015-06-22,17:17
10304,2015-06-22,17:48
10305,2015-06-22,17:54
10306,2015-06-22,17:59
10307,2015-06-22,18:02
10308,2015-06-22,18:08
10309,2015-06-22,18:28
10310,2015-06-22,18:28
10311,2015-06-22,18:41
10312,2015-06-22,18:52
10313,2015-06-22,19:14
10314,2015-06-22,19:27
10315,2015-06-22,19:29
10316,2015-06-22,19:32
10317,2015-06-22,19:37
10318,2015-06-22,19:40
10319,2015-06-22,20:02
10320,2015-06-22,20:05
10321,2015-06-22,20:12
10322,2015-06-22,20:16
10323,2015-06-22,20:35
10324,2015-06-22,21:03
10325,2015-06-22,21:18
10326,2015-06-22,21:23
10327,2015-06-22,21:34
10328,2015-06-22,22:29
10329,2015-06-23,11:21
10330,2015-06-23,11:41
10331,2015-06-23,11:49
10332,2015-06-23,11:55
10333,2015-06-23,12:06
10334,2015-06-23,12:07
10335,2015-06-23,12:18
10336,2015-06-23,12:35
10337,2015-06-23,12:35
10338,2015-06-23,12:36
10339,2015-06-23,12:45
10340,2015-06-23,12:50
10341,2015-06-23,12:52
10342,2015-06-23,12:54
10343,2015-06-23,12:58
10344,2015-06-23,13:04
10345,2015-06-23,13:19
10346,2015-06-23,13:46
10347,2015-06-23,13:49
10348,2015-06-23,13:51
10349,2015-06-23,13:57
10350,2015-06-23,14:06
10351,2015-06-23,14:16
10352,2015-06-23,14:23
10353,2015-06-23,14:31
10354,2015-06-23,14:42
10355,2015-06-23,14:51
10356,2015-06-23,15:12
10357,2015-06-23,15:19
10358,2015-06-23,15:37
10359,2015-06-23,16:22
10360,2015-06-23,16:32
10361,2015-06-23,16:55
10362,2015-06-23,17:04
10363,2015-06-23,17:17
10364,2015-06-23,17:41
10365,2015-06-23,17:43
10366,2015-06-23,18:03
10367,2015-06-23,18:24
10368,2015-06-23,18:25
10369,2015-06-23,18:28
10370,2015-06-23,18:30
10371,2015-06-23,18:46
10372,2015-06-23,18:46
10373,2015-06-23,18:58
10374,2015-06-23,19:07
10375,2015-06-23,19:10
10376,2015-06-23,19:18
10377,2015-06-23,19:54
10378,2015-06-23,20:16
10379,2015-06-23,20:21
10380,2015-06-23,20:30
10381,2015-06-23,20:37
10382,2015-06-23,20:40
10383,2015-06-23,21:20
10384,2015-06-23,21:28
10385,2015-06-23,21:48
10386,2015-06-23,21:50
10387,2015-06-23,22:16
10388,2015-06-24,11:29
10389,2015-06-24,11:38
10390,2015-06-24,11:40
10391,2015-06-24,12:11
10392,2015-06-24,12:13
10393,2015-06-24,12:25
10394,2015-06-24,12:31
10395,2015-06-24,12:34
10396,2015-06-24,12:47
10397,2015-06-24,12:53
10398,2015-06-24,12:55
10399,2015-06-24,13:04
10400,2015-06-24,13:05
10401,2015-06-24,13:13
10402,2015-06-24,13:17
10403,2015-06-24,13:22
10404,2015-06-24,13:26
10405,2015-06-24,13:34
10406,2015-06-24,13:50
10407,2015-06-24,14:05
10408,2015-06-24,14:08
10409,2015-06-24,14:17
10410,2015-06-24,14:18
10411,2015-06-24,14:19
10412,2015-06-24,14:36
10413,2015-06-24,15:24
10414,2015-06-24,16:19
10415,2015-06-24,16:49
10416,2015-06-24,17:04
10417,2015-06-24,17:06
10418,2015-06-24,17:13
10419,2015-06-24,17:19
10420,2015-06-24,17:22
10421,2015-06-24,17:23
10422,2015-06-24,17:23
10423,2015-06-24,17:25
10424,2015-06-24,17:30
10425,2015-06-24,17:36
10426,2015-06-24,17:51
10427,2015-06-24,17:55
10428,2015-06-24,18:11
10429,2015-06-24,18:23
10430,2015-06-24,18:27
10431,2015-06-24,18:32
10432,2015-06-24,18:45
10433,2015-06-24,18:55
10434,2015-06-24,19:05
10435,2015-06-24,19:31
10436,2015-06-24,19:35
10437,2015-06-24,19:43
10438,2015-06-24,19:44
10439,2015-06-24,19:54
10440,2015-06-24,20:07
10441,2015-06-24,20:16
10442,2015-06-24,20:41
10443,2015-06-24,20:42
10444,2015-06-24,20:47
10445,2015-06-24,21:28
10446,2015-06-24,21:35
10447,2015-06-24,21:37
10448,2015-06-24,21:40
10449,2015-06-24,22:03
10450,2015-06-25,11:15
10451,2015-06-25,11:16
10452,2015-06-25,11:21
10453,2015-06-25,11:33
10454,2015-06-25,11:36
10455,2015-06-25,11:50
10456,2015-06-25,12:10
10457,2015-06-25,12:22
10458,2015-06-25,12:32
10459,2015-06-25,12:40
10460,2015-06-25,12:44
10461,2015-06-25,12:49
10462,2015-06-25,13:18
10463,2015-06-25,13:25
10464,2015-06-25,13:32
10465,2015-06-25,13:43
10466,2015-06-25,13:44
10467,2015-06-25,13:49
10468,2015-06-25,14:01
10469,2015-06-25,14:06
10470,2015-06-25,14:34
10471,2015-06-25,14:44
10472,2015-06-25,15:03
10473,2015-06-25,15:06
10474,2015-06-25,15:11
10475,2015-06-25,15:16
10476,2015-06-25,15:21
10477,2015-06-25,15:26
10478,2015-06-25,15:27
10479,2015-06-25,15:33
10480,2015-06-25,16:15
10481,2015-06-25,16:30
10482,2015-06-25,16:40
10483,2015-06-25,17:05
10484,2015-06-25,17:19
10485,2015-06-25,17:28
10486,2015-06-25,17:40
10487,2015-06-25,17:44
10488,2015-06-25,17:50
10489,2015-06-25,17:52
10490,2015-06-25,18:17
10491,2015-06-25,18:27
10492,2015-06-25,18:34
10493,2015-06-25,18:38
10494,2015-06-25,18:56
10495,2015-06-25,19:01
10496,2015-06-25,19:07
10497,2015-06-25,19:19
10498,2015-06-25,19:22
10499,2015-06-25,19:22
10500,2015-06-25,19:29
10501,2015-06-25,19:33
10502,2015-06-25,20:30
10503,2015-06-25,20:36
10504,2015-06-25,20:38
10505,2015-06-25,20:52
10506,2015-06-25,21:10
10507,2015-06-25,21:15
10508,2015-06-25,21:59
10509,2015-06-25,22:00
10510,2015-06-26,11:25
10511,2015-06-26,11:38
10512,2015-06-26,11:39
10513,2015-06-26,11:47
10514,2015-06-26,12:12
10515,2015-06-26,12:19
10516,2015-06-26,12:32
10517,2015-06-26,12:38
10518,2015-06-26,12:46
10519,2015-06-26,12:57
10520,2015-06-26,12:59
10521,2015-06-26,13:09
10522,2015-06-26,13:26
10523,2015-06-26,13:36
10524,2015-06-26,13:45
10525,2015-06-26,13:45
10526,2015-06-26,13:54
10527,2015-06-26,13:57
10528,2015-06-26,14:04
10529,2015-06-26,14:10
10530,2015-06-26,14:18
10531,2015-06-26,14:36
10532,2015-06-26,15:02
10533,2015-06-26,15:02
10534,2015-06-26,15:12
10535,2015-06-26,15:13
10536,2015-06-26,15:21
10537,2015-06-26,16:08
10538,2015-06-26,16:22
10539,2015-06-26,16:33
10540,2015-06-26,16:37
10541,2015-06-26,16:41
10542,2015-06-26,16:47
10543,2015-06-26,16:48
10544,2015-06-26,16:56
10545,2015-06-26,17:10
10546,2015-06-26,17:17
10547,2015-06-26,17:49
10548,2015-06-26,18:10
10549,2015-06-26,18:13
10550,2015-06-26,18:20
10551,2015-06-26,18:35
10552,2015-06-26,18:39
10553,2015-06-26,18:52
10554,2015-06-26,18:56
10555,2015-06-26,19:12
10556,2015-06-26,19:22
10557,2015-06-26,19:57
10558,2015-06-26,20:20
10559,2015-06-26,20:21
10560,2015-06-26,20:30
10561,2015-06-26,20:30
10562,2015-06-26,20:39
10563,2015-06-26,20:51
10564,2015-06-26,20:59
10565,2015-06-26,21:23
10566,2015-06-26,21:35
10567,2015-06-26,21:35
10568,2015-06-26,21:37
10569,2015-06-26,22:12
10570,2015-06-26,22:46
10571,2015-06-26,22:54
10572,2015-06-26,23:00
10573,2015-06-26,23:04
10574,2015-06-27,11:49
10575,2015-06-27,11:52
10576,2015-06-27,11:53
10577,2015-06-27,11:57
10578,2015-06-27,12:13
10579,2015-06-27,12:16
10580,2015-06-27,12:23
10581,2015-06-27,12:52
10582,2015-06-27,13:23
10583,2015-06-27,13:40
10584,2015-06-27,13:42
10585,2015-06-27,13:53
10586,2015-06-27,13:58
10587,2015-06-27,14:07
10588,2015-06-27,14:40
10589,2015-06-27,14:42
10590,2015-06-27,14:50
10591,2015-06-27,15:05
10592,2015-06-27,15:12
10593,2015-06-27,15:18
10594,2015-06-27,15:23
10595,2015-06-27,15:29
10596,2015-06-27,15:47
10597,2015-06-27,15:56
10598,2015-06-27,16:21
10599,2015-06-27,16:21
10600,2015-06-27,16:40
10601,2015-06-27,17:15
10602,2015-06-27,17:16
10603,2015-06-27,17:17
10604,2015-06-27,17:44
10605,2015-06-27,17:47
10606,2015-06-27,17:48
10607,2015-06-27,17:51
10608,2015-06-27,17:57
10609,2015-06-27,18:11
10610,2015-06-27,18:14
10611,2015-06-27,18:16
10612,2015-06-27,18:17
10613,2015-06-27,18:17
10614,2015-06-27,18:18
10615,2015-06-27,18:25
10616,2015-06-27,18:29
10617,2015-06-27,18:32
10618,2015-06-27,18:36
10619,2015-06-27,18:40
10620,2015-06-27,18:42
10621,2015-06-27,18:43
10622,2015-06-27,18:44
10623,2015-06-27,18:45
10624,2015-06-27,18:46
10625,2015-06-27,19:02
10626,2015-06-27,19:24
10627,2015-06-27,19:38
10628,2015-06-27,19:39
10629,2015-06-27,19:41
10630,2015-06-27,19:43
10631,2015-06-27,19:47
10632,2015-06-27,19:51
10633,2015-06-27,19:52
10634,2015-06-27,19:58
10635,2015-06-27,20:31
10636,2015-06-27,20:35
10637,2015-06-27,20:42
10638,2015-06-27,20:55
10639,2015-06-27,20:59
10640,2015-06-27,21:04
10641,2015-06-27,21:41
10642,2015-06-27,21:58
10643,2015-06-27,22:19
10644,2015-06-27,22:34
10645,2015-06-28,12:26
10646,2015-06-28,12:55
10647,2015-06-28,13:00
10648,2015-06-28,13:40
10649,2015-06-28,13:45
10650,2015-06-28,14:12
10651,2015-06-28,14:15
10652,2015-06-28,14:16
10653,2015-06-28,14:21
10654,2015-06-28,14:27
10655,2015-06-28,14:40
10656,2015-06-28,14:48
10657,2015-06-28,14:53
10658,2015-06-28,15:02
10659,2015-06-28,15:10
10660,2015-06-28,15:13
10661,2015-06-28,15:59
10662,2015-06-28,16:03
10663,2015-06-28,16:10
10664,2015-06-28,16:21
10665,2015-06-28,16:22
10666,2015-06-28,17:00
10667,2015-06-28,17:01
10668,2015-06-28,17:22
10669,2015-06-28,17:27
10670,2015-06-28,17:31
10671,2015-06-28,17:40
10672,2015-06-28,17:47
10673,2015-06-28,17:55
10674,2015-06-28,18:19
10675,2015-06-28,18:23
10676,2015-06-28,18:53
10677,2015-06-28,19:00
10678,2015-06-28,19:02
10679,2015-06-28,19:09
10680,2015-06-28,19:21
10681,2015-06-28,19:31
10682,2015-06-28,19:37
10683,2015-06-28,20:03
10684,2015-06-28,20:30
10685,2015-06-28,20:39
10686,2015-06-28,20:49
10687,2015-06-28,21:08
10688,2015-06-28,21:32
10689,2015-06-28,22:12
10690,2015-06-29,11:26
10691,2015-06-29,11:31
10692,2015-06-29,11:33
10693,2015-06-29,11:38
10694,2015-06-29,11:50
10695,2015-06-29,11:55
10696,2015-06-29,11:59
10697,2015-06-29,12:01
10698,2015-06-29,12:04
10699,2015-06-29,12:07
10700,2015-06-29,12:25
10701,2015-06-29,12:41
10702,2015-06-29,12:43
10703,2015-06-29,12:53
10704,2015-06-29,13:01
10705,2015-06-29,13:20
10706,2015-06-29,13:22
10707,2015-06-29,14:23
10708,2015-06-29,14:58
10709,2015-06-29,14:59
10710,2015-06-29,15:09
10711,2015-06-29,15:28
10712,2015-06-29,15:36
10713,2015-06-29,15:40
10714,2015-06-29,16:09
10715,2015-06-29,16:22
10716,2015-06-29,16:33
10717,2015-06-29,17:05
10718,2015-06-29,17:31
10719,2015-06-29,17:31
10720,2015-06-29,17:34
10721,2015-06-29,17:40
10722,2015-06-29,17:44
10723,2015-06-29,17:51
10724,2015-06-29,17:52
10725,2015-06-29,18:06
10726,2015-06-29,18:17
10727,2015-06-29,18:18
10728,2015-06-29,18:23
10729,2015-06-29,18:24
10730,2015-06-29,18:38
10731,2015-06-29,18:44
10732,2015-06-29,18:46
10733,2015-06-29,18:52
10734,2015-06-29,19:04
10735,2015-06-29,19:31
10736,2015-06-29,20:26
10737,2015-06-29,20:33
10738,2015-06-29,20:51
10739,2015-06-29,20:54
10740,2015-06-29,21:05
10741,2015-06-29,21:53
10742,2015-06-29,22:19
10743,2015-06-30,11:36
10744,2015-06-30,11:45
10745,2015-06-30,11:54
10746,2015-06-30,11:55
10747,2015-06-30,11:56
10748,2015-06-30,12:11
10749,2015-06-30,12:22
10750,2015-06-30,12:30
10751,2015-06-30,12:34
10752,2015-06-30,12:46
10753,2015-06-30,12:48
10754,2015-06-30,12:50
10755,2015-06-30,13:02
10756,2015-06-30,13:15
10757,2015-06-30,13:17
10758,2015-06-30,13:20
10759,2015-06-30,13:29
10760,2015-06-30,13:31
10761,2015-06-30,13:45
10762,2015-06-30,13:48
10763,2015-06-30,14:17
10764,2015-06-30,14:24
10765,2015-06-30,14:27
10766,2015-06-30,14:29
10767,2015-06-30,14:45
10768,2015-06-30,14:50
10769,2015-06-30,15:22
10770,2015-06-30,15:29
10771,2015-06-30,15:55
10772,2015-06-30,16:20
10773,2015-06-30,16:21
10774,2015-06-30,16:21
10775,2015-06-30,16:32
10776,2015-06-30,16:40
10777,2015-06-30,16:51
10778,2015-06-30,17:34
10779,2015-06-30,17:37
10780,2015-06-30,17:39
10781,2015-06-30,17:47
10782,2015-06-30,18:09
10783,2015-06-30,18:10
10784,2015-06-30,18:20
10785,2015-06-30,18:22
10786,2015-06-30,18:41
10787,2015-06-30,18:42
10788,2015-06-30,19:14
10789,2015-06-30,20:17
10790,2015-06-30,20:19
10791,2015-06-30,20:46
10792,2015-06-30,20:48
10793,2015-06-30,21:31
10794,2015-06-30,21:36
10795,2015-06-30,22:17
10796,2015-07-01,11:16
10797,2015-07-01,11:19
10798,2015-07-01,11:22
10799,2015-07-01,11:36
10800,2015-07-01,11:44
10801,2015-07-01,11:49
10802,2015-07-01,12:07
10803,2015-07-01,12:13
10804,2015-07-01,12:14
10805,2015-07-01,12:37
10806,2015-07-01,12:44
10807,2015-07-01,13:01
10808,2015-07-01,13:03
10809,2015-07-01,13:13
10810,2015-07-01,13:19
10811,2015-07-01,13:23
10812,2015-07-01,13:25
10813,2015-07-01,13:33
10814,2015-07-01,13:34
10815,2015-07-01,13:51
10816,2015-07-01,14:04
10817,2015-07-01,14:09
10818,2015-07-01,15:00
10819,2015-07-01,15:11
10820,2015-07-01,15:12
10821,2015-07-01,15:37
10822,2015-07-01,15:57
10823,2015-07-01,16:02
10824,2015-07-01,16:02
10825,2015-07-01,16:09
10826,2015-07-01,16:18
10827,2015-07-01,16:25
10828,2015-07-01,16:46
10829,2015-07-01,16:50
10830,2015-07-01,16:56
10831,2015-07-01,17:10
10832,2015-07-01,17:20
10833,2015-07-01,17:21
10834,2015-07-01,17:22
10835,2015-07-01,17:25
10836,2015-07-01,17:34
10837,2015-07-01,17:34
10838,2015-07-01,17:47
10839,2015-07-01,17:49
10840,2015-07-01,17:55
10841,2015-07-01,18:03
10842,2015-07-01,18:16
10843,2015-07-01,18:24
10844,2015-07-01,18:29
10845,2015-07-01,18:35
10846,2015-07-01,18:36
10847,2015-07-01,18:40
10848,2015-07-01,18:41
10849,2015-07-01,18:49
10850,2015-07-01,19:29
10851,2015-07-01,19:36
10852,2015-07-01,19:37
10853,2015-07-01,19:50
10854,2015-07-01,19:59
10855,2015-07-01,20:03
10856,2015-07-01,20:15
10857,2015-07-01,20:22
10858,2015-07-01,20:43
10859,2015-07-01,20:47
10860,2015-07-01,21:22
10861,2015-07-01,21:39
10862,2015-07-02,10:34
10863,2015-07-02,11:15
10864,2015-07-02,11:28
10865,2015-07-02,11:34
10866,2015-07-02,11:37
10867,2015-07-02,11:44
10868,2015-07-02,11:46
